"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 17:32:56 GMT 2021","Fri Aug 13 17:32:56 GMT 2021","22","tests","test_002","","","","test_002_user_check",""
"broken","Fri Aug 13 17:33:07 GMT 2021","Fri Aug 13 17:33:07 GMT 2021","14","tests","test_003","","","","test_002_new_blog_post",""
"broken","Fri Aug 13 17:33:07 GMT 2021","Fri Aug 13 17:33:07 GMT 2021","12","tests","test_003","","","","test_003_log_out",""
"passed","Fri Aug 13 17:33:29 GMT 2021","Fri Aug 13 17:33:44 GMT 2021","15818","tests","test_first","","","","test_new_blogpost",""
"broken","Fri Aug 13 17:32:56 GMT 2021","Fri Aug 13 17:33:01 GMT 2021","5014","tests","test_003","","","","test_sign_in",""
"passed","Fri Aug 13 17:32:48 GMT 2021","Fri Aug 13 17:32:56 GMT 2021","8229","tests","test_002","","","","test_001_sign_in",""
"passed","Fri Aug 13 17:32:40 GMT 2021","Fri Aug 13 17:32:48 GMT 2021","8265","tests","test_001","","","","test_002_sign_in",""
"passed","Fri Aug 13 17:32:39 GMT 2021","Fri Aug 13 17:32:40 GMT 2021","356","tests","test_001","","","","test_001_cookie",""
"passed","Fri Aug 13 17:33:22 GMT 2021","Fri Aug 13 17:33:29 GMT 2021","6357","tests","test_first","","","","test_sign_in",""
"passed","Fri Aug 13 17:32:31 GMT 2021","Fri Aug 13 17:32:39 GMT 2021","8348","tests","sign_in_test","","","","test_sign_in",""
"passed","Fri Aug 13 17:33:07 GMT 2021","Fri Aug 13 17:33:22 GMT 2021","15669","tests","test_first","","","","test_registration",""
"passed","Fri Aug 13 17:32:56 GMT 2021","Fri Aug 13 17:32:56 GMT 2021","59","tests","test_002","","","","test_003_log_out",""
"broken","Fri Aug 13 17:33:01 GMT 2021","Fri Aug 13 17:33:06 GMT 2021","5013","tests","test_003","","","","test_001_login",""
