"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 17:39:14 GMT 2021","Wed Aug 18 17:39:14 GMT 2021","28","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:38:47 GMT 2021","Wed Aug 18 17:38:48 GMT 2021","1098","tests","log_out_test","","","","test_003_log_out",""
"passed","Wed Aug 18 17:43:37 GMT 2021","Wed Aug 18 17:43:37 GMT 2021","28","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:38:54 GMT 2021","Wed Aug 18 17:38:54 GMT 2021","28","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:39:16 GMT 2021","Wed Aug 18 17:39:16 GMT 2021","28","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 17:38:30 GMT 2021","Wed Aug 18 17:38:42 GMT 2021","12196","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 17:38:14 GMT 2021","Wed Aug 18 17:38:14 GMT 2021","27","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:43:37 GMT 2021","Wed Aug 18 17:43:39 GMT 2021","2140","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 17:43:18 GMT 2021","Wed Aug 18 17:43:20 GMT 2021","2076","tests","new_blog_post_test","","","","test_004_user_page_after",""
"passed","Wed Aug 18 17:38:02 GMT 2021","Wed Aug 18 17:38:02 GMT 2021","515","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 17:38:47 GMT 2021","Wed Aug 18 17:38:47 GMT 2021","28","tests","log_out_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:39:10 GMT 2021","Wed Aug 18 17:39:14 GMT 2021","3315","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:38:11 GMT 2021","Wed Aug 18 17:38:14 GMT 2021","3295","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:39:19 GMT 2021","Wed Aug 18 17:39:21 GMT 2021","2076","tests","new_blog_post_test","","","","test_002_user_page",""
"passed","Wed Aug 18 17:43:32 GMT 2021","Wed Aug 18 17:43:37 GMT 2021","5308","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:39:21 GMT 2021","Wed Aug 18 17:43:18 GMT 2021","236819","tests","new_blog_post_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:38:02 GMT 2021","Wed Aug 18 17:38:11 GMT 2021","8411","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 17:38:42 GMT 2021","Wed Aug 18 17:38:47 GMT 2021","5301","tests","log_out_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:43:39 GMT 2021","Wed Aug 18 17:43:47 GMT 2021","8324","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:38:11 GMT 2021","Wed Aug 18 17:38:11 GMT 2021","31","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 17:39:14 GMT 2021","Wed Aug 18 17:39:16 GMT 2021","2066","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 17:38:14 GMT 2021","Wed Aug 18 17:38:27 GMT 2021","13500","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:39:16 GMT 2021","Wed Aug 18 17:39:19 GMT 2021","3302","tests","new_blog_post_test","","","","test_001_login",""
"passed","Wed Aug 18 17:38:48 GMT 2021","Wed Aug 18 17:38:54 GMT 2021","5319","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:38:54 GMT 2021","Wed Aug 18 17:39:10 GMT 2021","16817","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 17:38:27 GMT 2021","Wed Aug 18 17:38:30 GMT 2021","2061","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 17:43:47 GMT 2021","Wed Aug 18 17:43:47 GMT 2021","29","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:43:20 GMT 2021","Wed Aug 18 17:43:32 GMT 2021","11484","tests","registration_test","","","","test_001_registration",""
