"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 13:37:51 GMT 2021","Wed Aug 11 13:38:07 GMT 2021","16067","tests","test_first","","","","test_new_blogpost",""
"passed","Wed Aug 11 13:37:28 GMT 2021","Wed Aug 11 13:37:45 GMT 2021","16498","tests","test_first","","","","test_registration",""
"passed","Wed Aug 11 13:37:45 GMT 2021","Wed Aug 11 13:37:51 GMT 2021","6442","tests","test_first","","","","test_sign_in",""
"passed","Wed Aug 11 13:38:07 GMT 2021","Wed Aug 11 13:38:08 GMT 2021","446","tests","test_second","","","","test_cookie",""
