"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 17:44:19 GMT 2021","Wed Aug 18 17:44:24 GMT 2021","5292","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:44:24 GMT 2021","Wed Aug 18 17:44:26 GMT 2021","2130","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 17:40:03 GMT 2021","Wed Aug 18 17:40:06 GMT 2021","3282","tests","new_blog_post_test","","","","test_001_login",""
"passed","Wed Aug 18 17:40:08 GMT 2021","Wed Aug 18 17:44:05 GMT 2021","236683","tests","new_blog_post_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:39:17 GMT 2021","Wed Aug 18 17:39:29 GMT 2021","12187","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 17:39:41 GMT 2021","Wed Aug 18 17:39:41 GMT 2021","29","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:38:58 GMT 2021","Wed Aug 18 17:39:01 GMT 2021","3323","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:39:34 GMT 2021","Wed Aug 18 17:39:35 GMT 2021","1105","tests","log_out_test","","","","test_003_log_out",""
"passed","Wed Aug 18 17:44:07 GMT 2021","Wed Aug 18 17:44:19 GMT 2021","11471","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 17:39:34 GMT 2021","Wed Aug 18 17:39:34 GMT 2021","30","tests","log_out_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:40:01 GMT 2021","Wed Aug 18 17:40:01 GMT 2021","30","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:38:58 GMT 2021","Wed Aug 18 17:38:58 GMT 2021","28","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 17:44:34 GMT 2021","Wed Aug 18 17:44:34 GMT 2021","29","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:40:01 GMT 2021","Wed Aug 18 17:40:03 GMT 2021","2055","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 17:39:41 GMT 2021","Wed Aug 18 17:39:58 GMT 2021","16701","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 17:39:35 GMT 2021","Wed Aug 18 17:39:41 GMT 2021","5292","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:39:01 GMT 2021","Wed Aug 18 17:39:15 GMT 2021","13453","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:39:15 GMT 2021","Wed Aug 18 17:39:17 GMT 2021","2059","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 17:44:05 GMT 2021","Wed Aug 18 17:44:07 GMT 2021","2074","tests","new_blog_post_test","","","","test_004_user_page_after",""
"passed","Wed Aug 18 17:44:24 GMT 2021","Wed Aug 18 17:44:24 GMT 2021","27","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:39:29 GMT 2021","Wed Aug 18 17:39:34 GMT 2021","5306","tests","log_out_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:38:49 GMT 2021","Wed Aug 18 17:38:50 GMT 2021","464","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 17:44:26 GMT 2021","Wed Aug 18 17:44:34 GMT 2021","8313","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:39:01 GMT 2021","Wed Aug 18 17:39:01 GMT 2021","27","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:40:06 GMT 2021","Wed Aug 18 17:40:08 GMT 2021","2075","tests","new_blog_post_test","","","","test_002_user_page",""
"passed","Wed Aug 18 17:39:58 GMT 2021","Wed Aug 18 17:40:01 GMT 2021","3294","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:38:50 GMT 2021","Wed Aug 18 17:38:58 GMT 2021","8390","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 17:40:03 GMT 2021","Wed Aug 18 17:40:03 GMT 2021","26","tests","multiple_page_list_test","","","","test_004_pages",""
