"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 13:37:40 GMT 2021","Fri Aug 13 13:37:46 GMT 2021","6508","tests","test_first","","","","test_sign_in",""
"passed","Fri Aug 13 13:37:24 GMT 2021","Fri Aug 13 13:37:40 GMT 2021","15833","tests","test_first","","","","test_registration",""
"passed","Fri Aug 13 13:37:46 GMT 2021","Fri Aug 13 13:38:02 GMT 2021","16112","tests","test_first","","","","test_new_blogpost",""
"broken","Fri Aug 13 13:37:19 GMT 2021","Fri Aug 13 13:37:24 GMT 2021","5025","tests","test_003","","","","test_002_sign_in",""
"failed","Fri Aug 13 13:37:19 GMT 2021","Fri Aug 13 13:37:19 GMT 2021","27","tests","test_002","","","","test_003_log_out",""
"passed","Fri Aug 13 13:37:02 GMT 2021","Fri Aug 13 13:37:10 GMT 2021","8276","tests","test_001","","","","test_002_sign_in",""
"broken","Fri Aug 13 13:37:24 GMT 2021","Fri Aug 13 13:37:24 GMT 2021","18","tests","test_003","","","","test_002_user_check",""
"passed","Fri Aug 13 13:37:01 GMT 2021","Fri Aug 13 13:37:02 GMT 2021","547","tests","test_001","","","","test_002_cookie",""
"passed","Fri Aug 13 13:37:19 GMT 2021","Fri Aug 13 13:37:19 GMT 2021","31","tests","test_002","","","","test_002_user_check",""
"broken","Fri Aug 13 13:37:24 GMT 2021","Fri Aug 13 13:37:24 GMT 2021","18","tests","test_003","","","","test_003_log_out",""
"passed","Fri Aug 13 13:37:10 GMT 2021","Fri Aug 13 13:37:19 GMT 2021","8303","tests","test_002","","","","test_001_sign_in",""
