"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 14:12:40 GMT 2021","Wed Aug 18 14:12:40 GMT 2021","24","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 14:13:21 GMT 2021","Wed Aug 18 14:13:29 GMT 2021","8256","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 14:11:55 GMT 2021","Wed Aug 18 14:12:04 GMT 2021","8403","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 14:12:57 GMT 2021","Wed Aug 18 14:13:00 GMT 2021","3269","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 14:12:20 GMT 2021","Wed Aug 18 14:12:22 GMT 2021","2056","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 14:12:40 GMT 2021","Wed Aug 18 14:12:57 GMT 2021","16679","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 14:13:00 GMT 2021","Wed Aug 18 14:13:02 GMT 2021","2044","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 14:13:19 GMT 2021","Wed Aug 18 14:13:21 GMT 2021","2129","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 14:13:37 GMT 2021","Wed Aug 18 14:13:38 GMT 2021","54","tests","test_002","","","","test_003_log_out",""
"passed","Wed Aug 18 14:13:13 GMT 2021","Wed Aug 18 14:13:19 GMT 2021","5255","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 14:13:02 GMT 2021","Wed Aug 18 14:13:13 GMT 2021","11392","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 14:13:00 GMT 2021","Wed Aug 18 14:13:00 GMT 2021","24","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 14:11:55 GMT 2021","Wed Aug 18 14:11:55 GMT 2021","407","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 14:13:19 GMT 2021","Wed Aug 18 14:13:19 GMT 2021","23","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 14:13:38 GMT 2021","Wed Aug 18 14:13:41 GMT 2021","3315","tests","test_003","","","","test_001_login",""
"passed","Wed Aug 18 14:12:04 GMT 2021","Wed Aug 18 14:12:07 GMT 2021","3291","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 14:13:29 GMT 2021","Wed Aug 18 14:13:37 GMT 2021","8281","tests","test_002","","","","test_001_sign_in",""
"passed","Wed Aug 18 14:13:29 GMT 2021","Wed Aug 18 14:13:29 GMT 2021","23","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 14:13:02 GMT 2021","Wed Aug 18 14:13:02 GMT 2021","0","tests","multiple_page_list_test","","","","test_005_check_page_numbers",""
"passed","Wed Aug 18 14:13:41 GMT 2021","Wed Aug 18 14:17:37 GMT 2021","236189","tests","test_003","","","","test_002_new_blog_post",""
"passed","Wed Aug 18 14:13:02 GMT 2021","Wed Aug 18 14:13:02 GMT 2021","147","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 14:12:04 GMT 2021","Wed Aug 18 14:12:04 GMT 2021","25","tests","cookie_test","","","","test_003_user_check",""
"failed","Wed Aug 18 14:12:22 GMT 2021","Wed Aug 18 14:12:35 GMT 2021","12189","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 14:12:07 GMT 2021","Wed Aug 18 14:12:07 GMT 2021","23","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 14:12:07 GMT 2021","Wed Aug 18 14:12:20 GMT 2021","13434","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 14:13:37 GMT 2021","Wed Aug 18 14:13:37 GMT 2021","25","tests","test_002","","","","test_002_user_check",""
"passed","Wed Aug 18 14:12:35 GMT 2021","Wed Aug 18 14:12:40 GMT 2021","5282","tests","mod_existing_data_test","","","","test_001_sign_in",""
