"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 15:26:37 GMT 2021","Wed Aug 18 15:26:37 GMT 2021","29","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:21:42 GMT 2021","Wed Aug 18 15:21:59 GMT 2021","16763","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 15:20:51 GMT 2021","Wed Aug 18 15:20:51 GMT 2021","485","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 15:21:31 GMT 2021","Wed Aug 18 15:21:36 GMT 2021","5324","tests","log_out_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:21:18 GMT 2021","Wed Aug 18 15:21:31 GMT 2021","12204","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 15:21:36 GMT 2021","Wed Aug 18 15:21:37 GMT 2021","1087","tests","log_out_test","","","","test_003_log_out",""
"passed","Wed Aug 18 15:26:26 GMT 2021","Wed Aug 18 15:26:26 GMT 2021","29","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:21:16 GMT 2021","Wed Aug 18 15:21:18 GMT 2021","2062","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 15:21:03 GMT 2021","Wed Aug 18 15:21:16 GMT 2021","13505","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 15:22:08 GMT 2021","Wed Aug 18 15:22:10 GMT 2021","2078","tests","new_blog_post_test","","","","test_002_user_page",""
"passed","Wed Aug 18 15:22:10 GMT 2021","Wed Aug 18 15:26:07 GMT 2021","237100","tests","new_blog_post_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 15:26:26 GMT 2021","Wed Aug 18 15:26:28 GMT 2021","2153","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 15:21:42 GMT 2021","Wed Aug 18 15:21:42 GMT 2021","33","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:22:03 GMT 2021","Wed Aug 18 15:22:05 GMT 2021","2060","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 15:20:51 GMT 2021","Wed Aug 18 15:20:59 GMT 2021","8402","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 15:26:28 GMT 2021","Wed Aug 18 15:26:37 GMT 2021","8373","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:22:05 GMT 2021","Wed Aug 18 15:22:05 GMT 2021","24","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 15:22:03 GMT 2021","Wed Aug 18 15:22:03 GMT 2021","27","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:21:59 GMT 2021","Wed Aug 18 15:22:03 GMT 2021","3302","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:21:00 GMT 2021","Wed Aug 18 15:21:03 GMT 2021","3307","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:26:09 GMT 2021","Wed Aug 18 15:26:21 GMT 2021","11514","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 15:21:00 GMT 2021","Wed Aug 18 15:21:00 GMT 2021","28","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 15:21:03 GMT 2021","Wed Aug 18 15:21:03 GMT 2021","27","tests","delete_article_test","","","","test_002_user_check",""
"broken","Wed Aug 18 15:22:05 GMT 2021","Wed Aug 18 15:22:05 GMT 2021","1","tests","multiple_page_list_test","","","","test_005_check_page_numbers",""
"passed","Wed Aug 18 15:22:05 GMT 2021","Wed Aug 18 15:22:08 GMT 2021","3313","tests","new_blog_post_test","","","","test_001_login",""
"passed","Wed Aug 18 15:21:36 GMT 2021","Wed Aug 18 15:21:36 GMT 2021","26","tests","log_out_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:21:37 GMT 2021","Wed Aug 18 15:21:42 GMT 2021","5312","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:26:07 GMT 2021","Wed Aug 18 15:26:09 GMT 2021","2073","tests","new_blog_post_test","","","","test_004_user_page_after",""
"passed","Wed Aug 18 15:26:21 GMT 2021","Wed Aug 18 15:26:26 GMT 2021","5356","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
