"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 14 10:23:04 GMT 2021","Sat Aug 14 10:23:11 GMT 2021","6436","tests","test_first","","","","test_sign_in",""
"passed","Sat Aug 14 10:22:20 GMT 2021","Sat Aug 14 10:22:20 GMT 2021","365","tests","test_001","","","","test_001_cookie",""
"passed","Sat Aug 14 10:22:20 GMT 2021","Sat Aug 14 10:22:28 GMT 2021","8254","tests","test_001","","","","test_002_sign_in",""
"passed","Sat Aug 14 10:22:37 GMT 2021","Sat Aug 14 10:22:40 GMT 2021","3247","tests","test_003","","","","test_001_login",""
"passed","Sat Aug 14 10:22:40 GMT 2021","Sat Aug 14 10:22:48 GMT 2021","8371","tests","test_003","","","","test_002_new_blog_post",""
"passed","Sat Aug 14 10:22:37 GMT 2021","Sat Aug 14 10:22:37 GMT 2021","52","tests","test_002","","","","test_003_log_out",""
"passed","Sat Aug 14 10:22:48 GMT 2021","Sat Aug 14 10:23:04 GMT 2021","15686","tests","test_first","","","","test_registration",""
"passed","Sat Aug 14 10:22:37 GMT 2021","Sat Aug 14 10:22:37 GMT 2021","22","tests","test_002","","","","test_002_user_check",""
"broken","Sat Aug 14 10:23:11 GMT 2021","Sat Aug 14 10:23:20 GMT 2021","9379","tests","test_first","","","","test_new_blogpost",""
"passed","Sat Aug 14 10:22:12 GMT 2021","Sat Aug 14 10:22:20 GMT 2021","8246","tests","sign_in_test","","","","test_sign_in",""
"passed","Sat Aug 14 10:22:28 GMT 2021","Sat Aug 14 10:22:37 GMT 2021","8257","tests","test_002","","","","test_001_sign_in",""
