"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 15:41:02 GMT 2021","Wed Aug 18 15:41:05 GMT 2021","2063","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 15:41:45 GMT 2021","Wed Aug 18 15:41:49 GMT 2021","3314","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:41:49 GMT 2021","Wed Aug 18 15:41:51 GMT 2021","2060","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 15:41:56 GMT 2021","Wed Aug 18 15:45:53 GMT 2021","236928","tests","new_blog_post_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 15:41:23 GMT 2021","Wed Aug 18 15:41:28 GMT 2021","5289","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:41:29 GMT 2021","Wed Aug 18 15:41:45 GMT 2021","16692","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 15:40:49 GMT 2021","Wed Aug 18 15:41:02 GMT 2021","13502","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 15:40:49 GMT 2021","Wed Aug 18 15:40:49 GMT 2021","29","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:41:28 GMT 2021","Wed Aug 18 15:41:29 GMT 2021","28","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:41:54 GMT 2021","Wed Aug 18 15:41:56 GMT 2021","2081","tests","new_blog_post_test","","","","test_002_user_page",""
"passed","Wed Aug 18 15:41:49 GMT 2021","Wed Aug 18 15:41:49 GMT 2021","27","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:41:51 GMT 2021","Wed Aug 18 15:41:54 GMT 2021","3295","tests","new_blog_post_test","","","","test_001_login",""
"passed","Wed Aug 18 15:40:37 GMT 2021","Wed Aug 18 15:40:46 GMT 2021","8462","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 15:40:37 GMT 2021","Wed Aug 18 15:40:37 GMT 2021","475","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 15:40:46 GMT 2021","Wed Aug 18 15:40:46 GMT 2021","27","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 15:41:22 GMT 2021","Wed Aug 18 15:41:22 GMT 2021","28","tests","log_out_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:46:12 GMT 2021","Wed Aug 18 15:46:12 GMT 2021","42","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:41:05 GMT 2021","Wed Aug 18 15:41:17 GMT 2021","12206","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 15:40:46 GMT 2021","Wed Aug 18 15:40:49 GMT 2021","3277","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:45:55 GMT 2021","Wed Aug 18 15:46:07 GMT 2021","11497","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 15:41:17 GMT 2021","Wed Aug 18 15:41:22 GMT 2021","5312","tests","log_out_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 15:46:12 GMT 2021","Wed Aug 18 15:46:14 GMT 2021","2160","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 15:46:14 GMT 2021","Wed Aug 18 15:46:22 GMT 2021","8315","tests","sign_in_test","","","","test_001_sign_in",""
"broken","Wed Aug 18 15:41:51 GMT 2021","Wed Aug 18 15:41:51 GMT 2021","27","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 15:41:22 GMT 2021","Wed Aug 18 15:41:23 GMT 2021","1101","tests","log_out_test","","","","test_003_log_out",""
"passed","Wed Aug 18 15:45:53 GMT 2021","Wed Aug 18 15:45:55 GMT 2021","2071","tests","new_blog_post_test","","","","test_004_user_page_after",""
"passed","Wed Aug 18 15:46:22 GMT 2021","Wed Aug 18 15:46:22 GMT 2021","29","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 15:46:07 GMT 2021","Wed Aug 18 15:46:12 GMT 2021","5341","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
