"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 13 13:26:26 GMT 2021","Fri Aug 13 13:26:31 GMT 2021","5014","tests","test_003","","","","test_002_sign_in",""
"passed","Fri Aug 13 13:26:26 GMT 2021","Fri Aug 13 13:26:26 GMT 2021","23","tests","test_002","","","","test_002_user_check",""
"passed","Fri Aug 13 13:26:09 GMT 2021","Fri Aug 13 13:26:10 GMT 2021","422","tests","test_001","","","","test_002_cookie",""
"passed","Fri Aug 13 13:26:10 GMT 2021","Fri Aug 13 13:26:18 GMT 2021","8227","tests","test_001","","","","test_002_sign_in",""
"passed","Fri Aug 13 13:26:47 GMT 2021","Fri Aug 13 13:26:54 GMT 2021","6453","tests","test_first","","","","test_sign_in",""
"passed","Fri Aug 13 13:26:18 GMT 2021","Fri Aug 13 13:26:26 GMT 2021","8260","tests","test_002","","","","test_001_sign_in",""
"broken","Fri Aug 13 13:26:31 GMT 2021","Fri Aug 13 13:26:31 GMT 2021","13","tests","test_003","","","","test_003_log_out",""
"passed","Fri Aug 13 13:26:31 GMT 2021","Fri Aug 13 13:26:47 GMT 2021","15670","tests","test_first","","","","test_registration",""
"broken","Fri Aug 13 13:26:31 GMT 2021","Fri Aug 13 13:26:31 GMT 2021","14","tests","test_003","","","","test_002_user_check",""
"passed","Fri Aug 13 13:26:54 GMT 2021","Fri Aug 13 13:27:09 GMT 2021","15830","tests","test_first","","","","test_new_blogpost",""
