"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 18 12:12:30 GMT 2021","Wed Aug 18 12:12:42 GMT 2021","12183","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 12:13:32 GMT 2021","Wed Aug 18 12:13:40 GMT 2021","8270","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 12:13:09 GMT 2021","Wed Aug 18 12:13:13 GMT 2021","4032","tests","multiple_page_list_test","","","","test_005_pages",""
"passed","Wed Aug 18 12:12:42 GMT 2021","Wed Aug 18 12:12:47 GMT 2021","5285","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 12:13:40 GMT 2021","Wed Aug 18 12:13:40 GMT 2021","26","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 12:14:01 GMT 2021","Wed Aug 18 12:17:57 GMT 2021","236426","tests","test_003","","","","test_002_new_blog_post",""
"passed","Wed Aug 18 12:13:40 GMT 2021","Wed Aug 18 12:13:41 GMT 2021","412","tests","test_001","","","","test_001_cookie",""
"passed","Wed Aug 18 12:12:14 GMT 2021","Wed Aug 18 12:12:28 GMT 2021","13445","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 12:13:58 GMT 2021","Wed Aug 18 12:14:01 GMT 2021","3287","tests","test_003","","","","test_001_login",""
"passed","Wed Aug 18 12:13:57 GMT 2021","Wed Aug 18 12:13:58 GMT 2021","50","tests","test_002","","","","test_003_log_out",""
"passed","Wed Aug 18 12:12:14 GMT 2021","Wed Aug 18 12:12:14 GMT 2021","29","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 12:13:13 GMT 2021","Wed Aug 18 12:13:25 GMT 2021","11432","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 12:13:30 GMT 2021","Wed Aug 18 12:13:32 GMT 2021","2132","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 12:12:28 GMT 2021","Wed Aug 18 12:12:30 GMT 2021","2059","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 12:12:47 GMT 2021","Wed Aug 18 12:12:47 GMT 2021","28","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 12:13:57 GMT 2021","Wed Aug 18 12:13:57 GMT 2021","29","tests","test_002","","","","test_002_user_check",""
"passed","Wed Aug 18 12:13:25 GMT 2021","Wed Aug 18 12:13:30 GMT 2021","5276","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 12:13:07 GMT 2021","Wed Aug 18 12:13:09 GMT 2021","2063","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 12:13:41 GMT 2021","Wed Aug 18 12:13:49 GMT 2021","8289","tests","test_001","","","","test_002_sign_in",""
"passed","Wed Aug 18 12:13:04 GMT 2021","Wed Aug 18 12:13:07 GMT 2021","3268","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 12:12:47 GMT 2021","Wed Aug 18 12:13:04 GMT 2021","16650","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 12:13:07 GMT 2021","Wed Aug 18 12:13:07 GMT 2021","25","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 12:13:30 GMT 2021","Wed Aug 18 12:13:30 GMT 2021","28","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 12:13:49 GMT 2021","Wed Aug 18 12:13:57 GMT 2021","8290","tests","test_002","","","","test_001_sign_in",""
"passed","Wed Aug 18 12:12:11 GMT 2021","Wed Aug 18 12:12:14 GMT 2021","3270","tests","delete_article_test","","","","test_001_sign_in",""
