"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 21:06:29 GMT 2021","Fri Aug 13 21:06:35 GMT 2021","6394","tests","test_first","","","","test_sign_in",""
"broken","Fri Aug 13 21:06:02 GMT 2021","Fri Aug 13 21:06:02 GMT 2021","2","tests","test_002","","","","test_003_log_out",""
"broken","Fri Aug 13 21:05:46 GMT 2021","Fri Aug 13 21:05:51 GMT 2021","5006","tests","sign_in_test","","","","test_sign_in",""
"broken","Fri Aug 13 21:06:07 GMT 2021","Fri Aug 13 21:06:12 GMT 2021","5006","tests","test_003","","","","test_002_new_blog_post",""
"broken","Fri Aug 13 21:05:57 GMT 2021","Fri Aug 13 21:06:02 GMT 2021","5004","tests","test_002","","","","test_001_sign_in",""
"broken","Fri Aug 13 21:05:52 GMT 2021","Fri Aug 13 21:05:57 GMT 2021","5007","tests","test_001","","","","test_002_sign_in",""
"broken","Fri Aug 13 21:06:02 GMT 2021","Fri Aug 13 21:06:02 GMT 2021","2","tests","test_002","","","","test_002_user_check",""
"passed","Fri Aug 13 21:06:13 GMT 2021","Fri Aug 13 21:06:29 GMT 2021","15960","tests","test_first","","","","test_registration",""
"broken","Fri Aug 13 21:06:02 GMT 2021","Fri Aug 13 21:06:07 GMT 2021","5008","tests","test_003","","","","test_sign_in",""
"passed","Fri Aug 13 21:06:35 GMT 2021","Fri Aug 13 21:06:51 GMT 2021","15967","tests","test_first","","","","test_new_blogpost",""
"broken","Fri Aug 13 21:05:51 GMT 2021","Fri Aug 13 21:05:51 GMT 2021","3","tests","test_001","","","","test_001_cookie",""
