"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 20:40:03 GMT 2021","Fri Aug 13 20:40:03 GMT 2021","432","tests","test_001","","","","test_001_cookie",""
"passed","Fri Aug 13 20:40:20 GMT 2021","Fri Aug 13 20:40:20 GMT 2021","75","tests","test_002","","","","test_003_log_out",""
"passed","Fri Aug 13 20:40:36 GMT 2021","Fri Aug 13 20:40:43 GMT 2021","6552","tests","test_first","","","","test_sign_in",""
"passed","Fri Aug 13 20:39:54 GMT 2021","Fri Aug 13 20:40:03 GMT 2021","8545","tests","sign_in_test","","","","test_sign_in",""
"passed","Fri Aug 13 20:40:12 GMT 2021","Fri Aug 13 20:40:20 GMT 2021","8293","tests","test_002","","","","test_001_sign_in",""
"passed","Fri Aug 13 20:40:43 GMT 2021","Fri Aug 13 20:40:59 GMT 2021","16021","tests","test_first","","","","test_new_blogpost",""
"passed","Fri Aug 13 20:40:20 GMT 2021","Fri Aug 13 20:40:20 GMT 2021","26","tests","test_002","","","","test_002_user_check",""
"passed","Fri Aug 13 20:40:03 GMT 2021","Fri Aug 13 20:40:12 GMT 2021","8308","tests","test_001","","","","test_002_sign_in",""
"passed","Fri Aug 13 20:40:20 GMT 2021","Fri Aug 13 20:40:36 GMT 2021","15854","tests","test_first","","","","test_registration",""
"broken","Fri Aug 13 20:40:20 GMT 2021","Fri Aug 13 20:40:20 GMT 2021","16","tests","test_003","","","","test_002_new_blog_post",""
