"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 17:29:41 GMT 2021","Wed Aug 18 17:29:43 GMT 2021","2053","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 17:30:00 GMT 2021","Wed Aug 18 17:30:00 GMT 2021","23","tests","log_out_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:29:43 GMT 2021","Wed Aug 18 17:29:55 GMT 2021","12180","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 17:30:32 GMT 2021","Wed Aug 18 17:30:34 GMT 2021","2066","tests","new_blog_post_test","","","","test_002_user_page",""
"passed","Wed Aug 18 17:30:02 GMT 2021","Wed Aug 18 17:30:07 GMT 2021","5258","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:29:24 GMT 2021","Wed Aug 18 17:29:28 GMT 2021","3229","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:30:27 GMT 2021","Wed Aug 18 17:30:27 GMT 2021","23","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:34:48 GMT 2021","Wed Aug 18 17:34:48 GMT 2021","23","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:30:07 GMT 2021","Wed Aug 18 17:30:24 GMT 2021","16646","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 17:30:34 GMT 2021","Wed Aug 18 17:34:30 GMT 2021","235502","tests","new_blog_post_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:30:29 GMT 2021","Wed Aug 18 17:30:32 GMT 2021","3237","tests","new_blog_post_test","","","","test_001_login",""
"passed","Wed Aug 18 17:34:50 GMT 2021","Wed Aug 18 17:34:59 GMT 2021","8240","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:29:16 GMT 2021","Wed Aug 18 17:29:24 GMT 2021","8421","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 17:34:32 GMT 2021","Wed Aug 18 17:34:43 GMT 2021","11374","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 17:29:55 GMT 2021","Wed Aug 18 17:30:00 GMT 2021","5258","tests","log_out_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:30:24 GMT 2021","Wed Aug 18 17:30:27 GMT 2021","3240","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:30:00 GMT 2021","Wed Aug 18 17:30:02 GMT 2021","1083","tests","log_out_test","","","","test_003_log_out",""
"passed","Wed Aug 18 17:29:28 GMT 2021","Wed Aug 18 17:29:41 GMT 2021","13401","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 17:29:28 GMT 2021","Wed Aug 18 17:29:28 GMT 2021","23","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:30:27 GMT 2021","Wed Aug 18 17:30:29 GMT 2021","2045","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 17:34:59 GMT 2021","Wed Aug 18 17:34:59 GMT 2021","22","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:30:07 GMT 2021","Wed Aug 18 17:30:07 GMT 2021","27","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 17:30:29 GMT 2021","Wed Aug 18 17:30:29 GMT 2021","21","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 17:34:48 GMT 2021","Wed Aug 18 17:34:50 GMT 2021","2117","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 17:34:43 GMT 2021","Wed Aug 18 17:34:48 GMT 2021","5258","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 17:29:24 GMT 2021","Wed Aug 18 17:29:24 GMT 2021","23","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 17:29:15 GMT 2021","Wed Aug 18 17:29:16 GMT 2021","423","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 17:34:30 GMT 2021","Wed Aug 18 17:34:32 GMT 2021","2059","tests","new_blog_post_test","","","","test_004_user_page_after",""
