"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 15 13:08:41 GMT 2021","Sun Aug 15 13:08:53 GMT 2021","11687","tests","registration_test","","","","test_registration",""
"passed","Sun Aug 15 13:09:01 GMT 2021","Sun Aug 15 13:09:02 GMT 2021","458","tests","test_001","","","","test_001_cookie",""
"passed","Sun Aug 15 13:09:18 GMT 2021","Sun Aug 15 13:09:22 GMT 2021","3284","tests","test_003","","","","test_001_login",""
"passed","Sun Aug 15 13:09:18 GMT 2021","Sun Aug 15 13:09:18 GMT 2021","26","tests","test_002","","","","test_002_user_check",""
"passed","Sun Aug 15 13:09:22 GMT 2021","Sun Aug 15 13:13:18 GMT 2021","236307","tests","test_003","","","","test_002_new_blog_post",""
"passed","Sun Aug 15 13:09:02 GMT 2021","Sun Aug 15 13:09:10 GMT 2021","8310","tests","test_001","","","","test_002_sign_in",""
"passed","Sun Aug 15 13:09:18 GMT 2021","Sun Aug 15 13:09:18 GMT 2021","78","tests","test_002","","","","test_003_log_out",""
"passed","Sun Aug 15 13:08:53 GMT 2021","Sun Aug 15 13:09:01 GMT 2021","8310","tests","sign_in_test","","","","test_sign_in",""
"passed","Sun Aug 15 13:09:10 GMT 2021","Sun Aug 15 13:09:18 GMT 2021","8277","tests","test_002","","","","test_001_sign_in",""
