"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 13:24:13 GMT 2021","Wed Aug 18 13:24:16 GMT 2021","3243","tests","test_003","","","","test_001_login",""
"passed","Wed Aug 18 13:23:32 GMT 2021","Wed Aug 18 13:23:35 GMT 2021","3249","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:23:37 GMT 2021","Wed Aug 18 13:23:49 GMT 2021","11385","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 13:23:54 GMT 2021","Wed Aug 18 13:23:56 GMT 2021","2115","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 13:24:13 GMT 2021","Wed Aug 18 13:24:13 GMT 2021","22","tests","test_002","","","","test_002_user_check",""
"passed","Wed Aug 18 13:23:35 GMT 2021","Wed Aug 18 13:23:37 GMT 2021","2044","tests","multiple_page_list_test","","","","test_003_user_page",""
"passed","Wed Aug 18 13:24:16 GMT 2021","Wed Aug 18 13:28:12 GMT 2021","235650","tests","test_003","","","","test_002_new_blog_post",""
"passed","Wed Aug 18 13:24:05 GMT 2021","Wed Aug 18 13:24:13 GMT 2021","8245","tests","test_002","","","","test_001_sign_in",""
"broken","Wed Aug 18 13:23:37 GMT 2021","Wed Aug 18 13:23:37 GMT 2021","0","tests","multiple_page_list_test","","","","test_005_check_page_numbers",""
"passed","Wed Aug 18 13:24:04 GMT 2021","Wed Aug 18 13:24:05 GMT 2021","23","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:23:10 GMT 2021","Wed Aug 18 13:23:15 GMT 2021","5248","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:22:39 GMT 2021","Wed Aug 18 13:22:43 GMT 2021","3252","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:23:15 GMT 2021","Wed Aug 18 13:23:32 GMT 2021","16602","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 13:23:15 GMT 2021","Wed Aug 18 13:23:15 GMT 2021","22","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:22:39 GMT 2021","Wed Aug 18 13:22:39 GMT 2021","23","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 13:23:54 GMT 2021","Wed Aug 18 13:23:54 GMT 2021","23","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:22:30 GMT 2021","Wed Aug 18 13:22:31 GMT 2021","407","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 13:22:43 GMT 2021","Wed Aug 18 13:22:43 GMT 2021","24","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:22:56 GMT 2021","Wed Aug 18 13:22:58 GMT 2021","2051","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 13:22:58 GMT 2021","Wed Aug 18 13:23:10 GMT 2021","12183","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 13:23:56 GMT 2021","Wed Aug 18 13:24:04 GMT 2021","8262","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:23:37 GMT 2021","Wed Aug 18 13:23:37 GMT 2021","23","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 13:23:35 GMT 2021","Wed Aug 18 13:23:35 GMT 2021","22","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:23:49 GMT 2021","Wed Aug 18 13:23:54 GMT 2021","5246","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:24:13 GMT 2021","Wed Aug 18 13:24:13 GMT 2021","46","tests","test_002","","","","test_003_log_out",""
"passed","Wed Aug 18 13:22:31 GMT 2021","Wed Aug 18 13:22:39 GMT 2021","8445","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 13:22:43 GMT 2021","Wed Aug 18 13:22:56 GMT 2021","13412","tests","delete_article_test","","","","test_003_new_blog_post",""
