"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 13:54:29 GMT 2021","Wed Aug 18 13:54:35 GMT 2021","5296","tests","mod_existing_data_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:55:24 GMT 2021","Wed Aug 18 13:55:24 GMT 2021","27","tests","sign_in_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:55:33 GMT 2021","Wed Aug 18 13:55:36 GMT 2021","3313","tests","test_003","","","","test_001_login",""
"passed","Wed Aug 18 13:55:14 GMT 2021","Wed Aug 18 13:55:14 GMT 2021","25","tests","save_data_frm_ui_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:55:33 GMT 2021","Wed Aug 18 13:55:33 GMT 2021","54","tests","test_002","","","","test_003_log_out",""
"passed","Wed Aug 18 13:54:51 GMT 2021","Wed Aug 18 13:54:55 GMT 2021","3317","tests","multiple_page_list_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:53:58 GMT 2021","Wed Aug 18 13:53:58 GMT 2021","26","tests","cookie_test","","","","test_003_user_check",""
"passed","Wed Aug 18 13:54:35 GMT 2021","Wed Aug 18 13:54:35 GMT 2021","25","tests","mod_existing_data_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:55:08 GMT 2021","Wed Aug 18 13:55:14 GMT 2021","5290","tests","save_data_frm_ui_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:54:02 GMT 2021","Wed Aug 18 13:54:15 GMT 2021","13482","tests","delete_article_test","","","","test_003_new_blog_post",""
"passed","Wed Aug 18 13:55:24 GMT 2021","Wed Aug 18 13:55:33 GMT 2021","8349","tests","test_002","","","","test_001_sign_in",""
"broken","Wed Aug 18 13:54:57 GMT 2021","Wed Aug 18 13:54:57 GMT 2021","1","tests","multiple_page_list_test","","","","test_005_check_page_numbers",""
"passed","Wed Aug 18 13:54:55 GMT 2021","Wed Aug 18 13:54:55 GMT 2021","27","tests","multiple_page_list_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:55:33 GMT 2021","Wed Aug 18 13:55:33 GMT 2021","29","tests","test_002","","","","test_002_user_check",""
"passed","Wed Aug 18 13:54:57 GMT 2021","Wed Aug 18 13:54:57 GMT 2021","24","tests","multiple_page_list_test","","","","test_004_pages",""
"passed","Wed Aug 18 13:55:14 GMT 2021","Wed Aug 18 13:55:16 GMT 2021","2294","tests","save_data_frm_ui_test","","","","test_003_save_data",""
"passed","Wed Aug 18 13:54:17 GMT 2021","Wed Aug 18 13:54:29 GMT 2021","12189","tests","delete_article_test","","","","test_005_delete_article",""
"passed","Wed Aug 18 13:54:02 GMT 2021","Wed Aug 18 13:54:02 GMT 2021","28","tests","delete_article_test","","","","test_002_user_check",""
"passed","Wed Aug 18 13:54:57 GMT 2021","Wed Aug 18 13:55:08 GMT 2021","11475","tests","registration_test","","","","test_001_registration",""
"passed","Wed Aug 18 13:54:15 GMT 2021","Wed Aug 18 13:54:17 GMT 2021","2057","tests","delete_article_test","","","","test_004_user_page",""
"passed","Wed Aug 18 13:53:50 GMT 2021","Wed Aug 18 13:53:58 GMT 2021","8326","tests","cookie_test","","","","test_002_sign_in",""
"passed","Wed Aug 18 13:55:36 GMT 2021","Wed Aug 18 13:59:33 GMT 2021","236814","tests","test_003","","","","test_002_new_blog_post",""
"passed","Wed Aug 18 13:53:58 GMT 2021","Wed Aug 18 13:54:02 GMT 2021","3290","tests","delete_article_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:55:16 GMT 2021","Wed Aug 18 13:55:24 GMT 2021","8308","tests","sign_in_test","","","","test_001_sign_in",""
"passed","Wed Aug 18 13:54:35 GMT 2021","Wed Aug 18 13:54:51 GMT 2021","16708","tests","mod_existing_data_test","","","","test_003_mod_data",""
"passed","Wed Aug 18 13:53:49 GMT 2021","Wed Aug 18 13:53:50 GMT 2021","500","tests","cookie_test","","","","test_001_cookie",""
"passed","Wed Aug 18 13:54:55 GMT 2021","Wed Aug 18 13:54:57 GMT 2021","2060","tests","multiple_page_list_test","","","","test_003_user_page",""
