"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 18:14:49 GMT 2021","Thu Aug 12 18:14:54 GMT 2021","5294","tests","test_002","","","","test_sign_in",""
"passed","Thu Aug 12 18:14:55 GMT 2021","Thu Aug 12 18:15:10 GMT 2021","15884","tests","test_first","","","","test_registration",""
"broken","Thu Aug 12 18:14:54 GMT 2021","Thu Aug 12 18:14:54 GMT 2021","17","tests","test_003","","","","test_log_out",""
"passed","Thu Aug 12 18:15:10 GMT 2021","Thu Aug 12 18:15:17 GMT 2021","6567","tests","test_first","","","","test_sign_in",""
"passed","Thu Aug 12 18:14:49 GMT 2021","Thu Aug 12 18:14:49 GMT 2021","465","tests","test_001","","","","test_cookie",""
"passed","Thu Aug 12 18:15:17 GMT 2021","Thu Aug 12 18:15:33 GMT 2021","16107","tests","test_first","","","","test_new_blogpost",""
"passed","Thu Aug 12 18:14:54 GMT 2021","Thu Aug 12 18:14:54 GMT 2021","28","tests","test_002","","","","test_user_check",""
